Wall time,Step,Value
1763884720.0990238,32500,43.297340393066406
1763884855.7482848,33000,43.775630950927734
1763884990.0135455,33500,42.17210388183594
1763885123.114864,34000,43.82123565673828
1763885257.708137,34500,43.63882064819336
1763885390.9797544,35000,43.28201675415039
1763885526.6973126,35500,43.81449508666992
1763885660.42566,36000,41.10969924926758
1763885796.4058576,36500,44.94076156616211
1763885929.5989344,37000,44.89663314819336
1763886063.5636804,37500,45.310970306396484
1763886196.394503,38000,42.6376953125
1763886331.4305813,38500,42.71813201904297
1763886464.8857596,39000,44.1619873046875
1763886601.1669924,39500,39.42506408691406
1763886734.991647,40000,42.13774108886719
1763886870.7376797,40500,44.046119689941406
1763887003.5099902,41000,45.146427154541016
1763887137.7486725,41500,44.34605407714844
1763887271.2944114,42000,42.45256805419922
1763887407.251248,42500,45.236602783203125
1763887540.505331,43000,44.901466369628906
1763887675.9172573,43500,46.01536178588867
1763887809.4181697,44000,44.59514617919922
1763887944.6092467,44500,42.58684158325195
1763888078.8607974,45000,43.64377975463867
1763888214.6026332,45500,42.63546371459961
1763888347.739982,46000,43.630035400390625
1763888482.7998116,46500,41.92344665527344
1763888616.198489,47000,43.68968200683594
1763888752.3403115,47500,37.218135833740234
1763888886.714029,48000,42.45193099975586
1763889023.6306565,48500,41.762359619140625
1763889156.4740682,49000,44.357234954833984
1763889289.4246237,49500,41.63376998901367
1763889426.075749,50000,35.28971862792969
1763889559.283526,50500,44.364715576171875
1763889693.9385214,51000,38.01692199707031
1763889827.713394,51500,36.75070571899414
1763889966.4129457,52000,38.78908920288086
1763890101.5762362,52500,38.206424713134766
1763890238.4514184,53000,35.82378005981445
1763890376.7133253,53500,31.36579704284668
1763890514.5706618,54000,38.57941436767578
1763890649.3346589,54500,39.341224670410156
1763890787.6878154,55000,36.01250076293945
1763890922.4348729,55500,37.21274948120117
1763891059.1698465,56000,37.39842987060547
1763891193.4258158,56500,40.88917922973633
1763891329.1424413,57000,39.408851623535156
1763891462.1095364,57500,46.426692962646484
1763891598.8575084,58000,41.82948684692383
1763891732.8854861,58500,41.361515045166016
1763891869.9016364,59000,42.41450881958008
1763892003.705745,59500,43.56316375732422
1763892140.9414475,60000,43.27388381958008
1763892274.8245893,60500,44.088741302490234
1763892412.360818,61000,41.64751052856445
1763892545.4439945,61500,41.84132385253906
1763892682.5990207,62000,41.867462158203125
1763892816.8447385,62500,42.29380416870117
1763892951.200937,63000,38.691280364990234
1763893083.068853,63500,49.16314697265625
1763893219.235899,64000,36.92298889160156
1763893352.764891,64500,44.32384490966797
1763895259.3110101,65000,43.06892395019531
1763895392.725333,65500,35.714569091796875
1763895527.31896,66000,41.61070251464844
1763895661.1982589,66500,42.02360916137695
1763895795.5567672,67000,43.74534606933594
1763895929.2033606,67500,42.42816925048828
1763896065.0743134,68000,41.750221252441406
1763896197.9439242,68500,49.348140716552734
1763896331.9637213,69000,44.603118896484375
1763896465.01053,69500,47.58169937133789
1763896600.3823833,70000,43.26433563232422
1763896733.6442182,70500,47.30120849609375
1763896869.7360559,71000,42.24808883666992
1763897002.7207787,71500,45.936973571777344
1763897136.4374378,72000,50.05482482910156
1763897269.0316029,72500,45.9007453918457
1763897403.1686013,73000,40.858219146728516
1763897536.3783622,73500,35.45463943481445
1763897668.7957973,74000,50.843387603759766
1763897804.3662202,74500,47.52037811279297
1763897939.1249113,75000,43.23554611206055
1763898074.3041022,75500,45.266319274902344
1763898207.3992856,76000,45.87539291381836
1763898342.3271432,76500,41.39364242553711
1763898475.168731,77000,44.966514587402344
1763898610.317631,77500,33.750831604003906
1763898744.5920334,78000,36.54289627075195
1763898879.3275712,78500,46.19406509399414
1763899012.8644748,79000,33.844390869140625
1763899148.8739126,79500,31.77935791015625
1763899282.1038094,80000,46.308860778808594
1763899416.6113818,80500,46.521427154541016
1763899550.476981,81000,34.49738693237305
1763899685.441024,81500,46.750732421875
1763899817.8074088,82000,52.10047149658203
1763899953.5465746,82500,46.87879943847656
1763900085.879303,83000,51.7073974609375
1763900218.8778665,83500,52.177833557128906
1763900354.0130591,84000,38.907310485839844
1763900490.866546,84500,46.16153335571289
1763900623.153564,85000,50.85194778442383
1763900759.8769505,85500,36.00464630126953
1763900891.8241913,86000,52.43556594848633
1763901027.1301541,86500,39.66926956176758
1763901163.5912921,87000,42.99119567871094
1763901296.9587154,87500,48.44868850708008
1763901429.1938157,88000,52.5725212097168
1763901563.6624186,88500,51.12857437133789
1763901695.600673,89000,52.54488754272461
1763901828.9034536,89500,50.78696823120117
1763901963.9885347,90000,52.711212158203125
1763902097.1316314,90500,48.24687194824219
1763902234.653029,91000,49.32358169555664
1763902366.8468668,91500,46.707271575927734
1763902501.487314,92000,50.712921142578125
1763902633.6605983,92500,53.40193557739258
1763902767.8677125,93000,50.69987487792969
1763902900.6304233,93500,52.00123977661133
1763903041.6907668,94000,30.574024200439453
1763903174.4299433,94500,44.71017837524414
1763903309.679498,95000,44.27791976928711
1763903444.985397,95500,38.18354415893555
1763903578.7060685,96000,46.83656692504883
1763903710.7063735,96500,51.91124725341797
1763903844.1511266,97000,51.74231719970703
1763903977.8446658,97500,44.81058883666992
1763904111.61705,98000,52.956912994384766
1763904244.4397423,98500,50.69813537597656
1763904378.2835655,99000,52.497493743896484
1763904510.611543,99500,52.706581115722656
1763904646.0126662,100000,52.18281173706055
1763904778.0105028,100500,52.32761001586914
1763904912.8384116,101000,43.411746978759766
1763905045.8628426,101500,43.31950759887695
1763905181.2682204,102000,52.015811920166016
1763905313.791856,102500,52.55052185058594
1763905454.8169923,103000,34.686668395996094
1763905589.1363487,103500,40.022064208984375
1763905722.7149973,104000,51.042781829833984
1763905857.965437,104500,43.57234573364258
1763905993.2569954,105000,44.4312744140625
1763906127.028067,105500,51.35270309448242
1763906259.1787415,106000,52.95116424560547
1763906394.5016062,106500,48.214107513427734
1763906526.9101188,107000,52.98939895629883
1763906662.6217008,107500,50.428470611572266
1763906795.666778,108000,41.031288146972656
1763906933.2027502,108500,46.108463287353516
1763907066.1393857,109000,51.72871017456055
1763907205.6908002,109500,33.232879638671875
1763907338.176245,110000,51.97296905517578
1763907473.231146,110500,49.039573669433594
1763907608.4330218,111000,44.039329528808594
1763907745.5276957,111500,39.135337829589844
1763907880.944696,112000,46.287967681884766
1763908018.068182,112500,32.85393524169922
1763908150.6714509,113000,52.81093215942383
1763908294.6685262,113500,33.923824310302734
1763908426.9675019,114000,49.07063674926758
1763908563.419463,114500,47.76176834106445
1763908695.7326286,115000,51.179935455322266
1763908839.0477655,115500,28.430137634277344
1763908974.1203904,116000,42.59054183959961
1763909111.4496803,116500,47.83710861206055
1763909243.411875,117000,52.093387603759766
1763909378.1800969,117500,52.429561614990234
1763909510.698947,118000,41.9830207824707
1763909644.726976,118500,53.47788619995117
1763909778.1984386,119000,46.45133972167969
1763909912.684794,119500,46.867366790771484
1763910046.096177,120000,52.93011474609375
1763910182.5057268,120500,22.07474708557129
1763910321.263906,121000,31.108631134033203
1763910454.6051085,121500,39.29409408569336
1763910589.8346114,122000,51.789146423339844
1763910721.6982727,122500,52.621376037597656
1763910855.2052546,123000,52.40462875366211
1763910987.3760333,123500,52.198394775390625
1763911122.09209,124000,53.45693588256836
1763911254.047819,124500,52.574710845947266
1763911391.486976,125000,45.798362731933594
1763911523.7007596,125500,48.7760124206543
1763911657.5740986,126000,51.30116653442383
1763911789.561222,126500,52.56880569458008
1763911924.3078654,127000,51.09978485107422
1763912056.3893244,127500,52.810691833496094
1763919536.8319829,128500,31.267587661743164
1763919673.776937,129000,45.87217330932617
1763919809.4374025,129500,34.819679260253906
1763919945.5371153,130000,43.5146369934082
1763920087.0987651,130500,20.101394653320312
1763920218.8305445,131000,47.27830505371094
1763920352.9250154,131500,51.549072265625
1763920493.2408922,132000,22.901233673095703
1763920631.2250264,132500,20.42281723022461
1763920765.7926226,133000,42.049102783203125
1763920900.8844705,133500,52.05236053466797
1763921033.0455327,134000,52.30378723144531
1763921172.0114183,134500,29.60276222229004
1763921305.043463,135000,50.09199142456055
1763921438.645079,135500,52.26413345336914
1763921576.3105364,136000,34.40291213989258
1763921713.8489785,136500,27.67842674255371
1763921845.8045099,137000,52.96009063720703
1763921979.768922,137500,52.309749603271484
1763922112.5842376,138000,52.121273040771484
1763922252.2004285,138500,32.84294891357422
1763922386.2605913,139000,43.4409065246582
1763922520.8435915,139500,51.78812789916992
1763922657.1692402,140000,40.5837516784668
1763922797.4577272,140500,18.243452072143555
1763922929.7362673,141000,46.29534912109375
1763923063.87249,141500,49.2812614440918
1763923196.1192553,142000,51.930580139160156
1763923329.3726106,142500,51.000999450683594
1763923461.4810421,143000,52.74352264404297
1763923595.4122012,143500,52.53034973144531
1763923727.646813,144000,52.92290115356445
1763923862.5956662,144500,52.2075080871582
1763923994.5946116,145000,52.61709213256836
1763924129.7522373,145500,52.88014602661133
1763924262.1883452,146000,51.85917282104492
1763924394.501333,146500,52.42218780517578
1763924533.1319559,147000,47.74262619018555
1763924674.0830781,147500,14.291800498962402
1763924809.5839107,148000,49.601924896240234
1763924944.204047,148500,43.13627243041992
1763925079.255302,149000,52.41323471069336
1763925211.8012748,149500,52.4616584777832
1763925349.0106373,150000,42.40497970581055
1763925489.9160652,150500,27.663982391357422
1763925626.0538282,151000,40.74430847167969
1763925758.39668,151500,52.46299362182617
1763925891.8466458,152000,51.68360900878906
1763926026.2577899,152500,43.805824279785156
1763926160.145153,153000,51.638092041015625
1763926292.4687374,153500,52.18415451049805
1763926429.5153828,154000,47.54903793334961
1763926570.5045896,154500,31.552186965942383
1763926707.937121,155000,39.538700103759766
1763926840.0586195,155500,52.78356170654297
1763926974.9543693,156000,52.165061950683594
1763927107.0771463,156500,52.721580505371094
1763927242.259773,157000,52.314212799072266
1763927374.2024548,157500,53.009891510009766
1763927510.0341945,158000,48.82046890258789
1763927642.7366946,158500,43.53789520263672
1763927780.876994,159000,34.69876480102539
1763927912.9026015,159500,52.17013168334961
1763928047.8873641,160000,52.385013580322266
