Wall time,Step,Value,smoothed
1763735216.2761588,90000,36.35894393920898,44.83409652709961
1763735349.4619212,90500,47.018192291259766,45.787367248535155
1763735484.320047,91000,46.10444641113281,42.68442001342773
1763735621.9912472,91500,40.2232780456543,45.29823608398438
1763735753.4783647,92000,43.71723937988281,42.32586441040039
1763735890.4086795,92500,49.42802429199219,42.04202880859375
1763736028.552678,93000,32.156333923339844,42.262288665771486
1763736164.2156067,93500,44.68526840209961,41.42238235473633
1763736294.5733497,94000,41.32457733154297,37.6608642578125
1763736432.4404716,94500,39.51770782470703,41.606570434570315
1763736568.589218,95000,30.620433807373047,42.8693115234375
1763736703.6754093,95500,51.884864807128906,42.313296508789065
1763736835.9786558,96000,50.99897384643555,46.420372009277344
1763736975.086804,96500,38.54450225830078,51.764810943603514
1763737107.4793448,97000,60.05308532714844,50.651727294921876
1763737237.294113,97500,57.34262847900391,48.763876342773436
1763737373.0299935,98000,46.3194465637207,50.72631988525391
1763737510.471617,98500,41.55971908569336,47.52701110839844
1763737641.501658,99000,48.356719970703125,47.498104095458984
1763737779.5464118,99500,44.05654144287109,40.75998439788818
1763737911.9729118,100000,57.19809341430664,34.61870079040527
1763774121.5020974,100500,12.6288480758667,27.5169979095459
1763828570.1359422,101000,10.853301048278809,21.482790565490724
1763828708.5856273,101500,12.84820556640625,12.83870964050293
1763828850.435863,102000,13.885504722595217,12.540070343017579
1763828984.7021728,102500,13.977688789367676,13.10408992767334
1763829125.0717044,103000,11.13565158843994,13.523505973815919
1763829266.6510794,103500,13.673398971557615,17.81779327392578
1763829399.878848,104000,14.94528579711914,22.980937004089355
1763829738.834356,105000,35.35694122314453,29.585058212280273
1763829876.8354497,105500,39.79340744018555,35.565547180175784
1763830006.6078048,106000,44.15625762939453,41.71190567016602
1763830141.1486092,106500,43.57584381103516,42.489478302001956
1763830277.2243392,107000,45.67707824707031,45.89501800537109
1763830412.159298,107500,39.24480438232422,47.71332626342773
1763830546.2009966,108000,56.82110595703125,51.106834411621094
1763830678.3549242,108500,53.24779891967773,48.72025375366211
1763830812.666608,109000,60.54338455200195,50.587188720703125
1763830944.2326927,109500,33.74417495727539,50.188924407958986
1763831080.327322,110000,48.5794792175293,45.28911933898926
1763831213.2635305,110500,54.82978439331055,43.064049911499026
1763831349.5363843,111000,28.7487735748291,45.29209175109863
1763831482.9748666,111500,49.41803741455078,43.62062568664551
1763831618.7482247,112000,44.88438415527344,44.39449043273926
1763831747.7154105,112500,40.22214889526367,44.82951889038086
1763831882.05416,113000,58.6991081237793,42.90314483642578
1763832019.2457302,113500,30.92391586303711,45.01778717041016
1763832155.3521383,114000,39.78616714477539,47.176544189453125
1763832287.1472783,114500,55.45759582519531,42.783660888671875
1763832421.4995792,115000,51.01593399047852,42.863005828857425
1763832551.5925405,115500,36.73469161987305,42.86002426147461
1763832688.12505,116000,31.320640563964844,41.44804077148437
1763832824.3235478,116500,39.77125930786133,42.15316390991211
1763832959.8068535,117000,48.39767837524414,44.00451889038086
1763833092.4855344,117500,54.54154968261719,45.591162109375
1763833223.5913415,118000,45.9914665222168,47.44767837524414
1763833359.534153,118500,39.25385665893555,46.31003341674805
1763833490.468107,119000,49.05384063720703,45.03079605102539
1763833622.1629412,119500,42.70945358276367,43.1258186340332
1763833761.2564304,120000,48.14536285400391,42.45747528076172
1763833890.6031904,120500,36.46657943725586,41.0066032409668
1763834023.9650316,121000,35.912139892578125,40.660648345947266
1763834159.6493206,121500,41.79948043823242,39.03891220092773
1763834293.384945,122000,40.979679107666016,39.89101028442383
1763834428.1465464,122500,40.03668212890625,40.37172164916992
1763834562.113226,123000,40.72706985473633,39.60046157836915
1763834698.779893,123500,38.315696716308594,40.577111053466794
1763834829.2833812,124000,37.94318008422852,39.54064712524414
1763834964.9731169,124500,45.8629264831543,40.26356811523438
1763835099.8335958,125000,34.85436248779297,41.2978401184082
1763835235.4534428,125500,44.3416748046875,40.09794273376465
1763835365.828554,126000,43.48705673217773,42.39376029968262
1763835501.624095,126500,31.943693161010746,47.15346412658691
1763835633.5841537,127000,57.34201431274414,45.80379981994629
1763835767.8433375,127500,58.65288162231445,45.47238655090332
1763835901.328797,128000,37.593353271484375,50.988251495361325
1763836036.439136,128500,41.82999038696289,48.839027404785156
1763836168.870924,129000,59.52301788330078,48.55815887451172
1763836302.6442716,129500,46.59589385986328,50.57139434814453
1763836435.2066317,130000,57.24853897094727,49.90702133178711
1763836568.6439407,130500,47.65953063964844,49.199486541748044
1763836700.5596666,131000,38.50812530517578,48.370765686035156
1763836835.6462402,131500,55.98534393310547,47.52706756591797
1763836969.1068857,132000,42.45228958129883,48.67208633422852
1763837103.4618464,132500,53.03004837036133,49.68006973266601
1763837236.067137,133000,53.38462448120117,50.44805755615234
1763837367.4179735,133500,43.54804229736328,49.88934478759766
1763837499.1023214,134000,59.82528305053711,49.42079391479492
1763837635.101847,134500,39.65872573852539,47.913919067382814
1763837768.5192237,135000,50.687294006347656,46.70018844604492
1763837903.5689282,135500,45.85025024414063,47.66822814941406
1763838035.1073368,136000,37.47938919067383,48.07285385131836
1763838168.749266,136500,64.66548156738281,47.51872940063477
1763838302.2583418,137000,41.68185424804688,47.33564147949219
1763838433.140009,137500,47.91667175292969,48.46476516723633
1763838567.0224674,138000,44.93481063842773,43.68871536254883
1763838699.935886,138500,43.12500762939453,48.249979400634764
1763838832.88721,139000,40.78523254394531,45.29885635375977
1763838965.255931,139500,64.48817443847656,45.476806640625
1763839102.39393,140000,33.16105651855469,44.672376251220705
1763839236.4839425,140500,45.82456207275391,47.15457534790039
1763839370.3806963,141000,39.10285568237305,44.24462890625
1763839502.5590122,141500,53.19622802734375,48.22844696044922
1763839638.924894,142000,49.93844223022461,48.12826309204102
1763839770.7551992,142500,53.08014678955078,48.18412094116211
1763839902.6638396,143000,45.32364273071289,44.94395065307617
1763840036.2031074,143500,39.38214492797852,44.27568740844727
1763840171.5041287,144000,36.99537658691406,41.720150756835935
1763840306.9854395,144500,46.59712600708008,41.84286270141602
1763840442.3047383,145000,40.30246353149414,39.82869110107422
1763840571.9205532,145500,45.93720245361328,42.87504348754883
1763840708.652027,146000,29.31128692626953,41.2964729309082
1763840841.2690165,146500,52.22713851928711,43.0827621459961
1763840977.549095,147000,38.70427322387695,41.85436325073242
1763841110.3038588,147500,49.2339096069336,43.2924919128418
1763841241.466179,148000,39.79520797729492,41.59126739501953
1763841375.960026,148500,36.501930236816406,45.04419860839844
1763841510.8495722,149000,43.72101593017578,44.554745483398435
1763841643.7679288,149500,55.96892929077149,45.49577026367187
1763841779.8238811,150000,46.7866439819336,45.739759063720705
1763841912.4321334,150500,44.50033187866211,42.520066833496095
1763842045.9230242,151000,37.72187423706055,38.8560073852539
1763842180.586275,151500,27.62255477905273,39.51063079833985
1763842316.8494456,152000,37.64863204956055,36.0302921295166
1763842451.7216334,152500,50.05976104736328,37.87185173034668
1763842587.5983143,153000,27.0986385345459,43.36662254333496
1763842721.2568655,153500,46.92967224121094,45.20449943542481
1763842849.882341,154000,55.09640884399414,42.59590187072754
1763842984.0305188,154500,46.838016510009766,46.92600555419922
1763843119.3241477,155000,37.01677322387695,47.93410415649414
1763843254.2041724,155500,48.7491569519043,43.85331420898437
1763843387.771546,156000,51.97016525268555,43.40904006958008
1763843524.2601347,156500,34.69245910644531,46.59235610961914
1763843654.7812471,157000,44.61664581298828,44.54099655151367
1763843790.9694004,157500,52.933353424072266,39.82619514465332
1763843926.476739,158000,38.49235916137695,39.831919479370114
1763844060.0923023,158500,28.39615821838379,39.45737266540527
1763844197.430015,159000,34.7210807800293,38.69444236755371
1763844329.7845335,159500,42.74391174316406,38.83097801208496
1763844462.607715,160000,49.11870193481445,42.795718383789065
1763844598.0086231,160500,39.1750373840332,47.01015014648438
1763844727.9885228,161000,48.2198600769043,48.457969665527344
1763844863.46928,161500,55.79323959350586,47.26640014648437
1763844996.2764168,162000,49.983009338378906,46.63838424682617
1763845132.642021,162500,43.16085433959961,47.57637252807617
1763845263.7562523,163000,36.03495788574219,43.70300064086914
1763845401.849378,163500,52.9098014831543,44.413778686523436
1763845537.5354414,164000,36.4263801574707,43.135294342041014
1763845672.121459,164500,53.53689956665039,45.381927490234375
1763845807.493065,165000,36.7684326171875,42.4068962097168
1763845943.5814774,165500,47.26812362670898,43.04420700073242
1763846074.0339482,166000,38.034645080566406,41.25213775634766
1763846208.8486133,166500,39.61293411254883,41.962580871582034
1763846342.8334255,167000,44.57655334472656,42.35240173339844
1763846478.9668453,167500,40.320648193359375,42.56007614135742
1763846610.9365644,168000,49.217227935791016,45.302086639404294
1763846744.413508,168500,39.07301712036133,45.40752029418945
1763846877.484511,169000,53.3229866027832,48.54902267456055
1763847006.8035903,169500,45.10372161865234,47.49031219482422
1763847142.5850496,170000,56.02816009521485,51.17248458862305
1763847276.5431163,170500,43.923675537109375,51.11810302734375
1763847411.0277998,171000,57.48387908935547,51.80096282958984
1763847544.1979864,171500,53.05107879638672,49.92502136230469
1763847680.8248522,172000,48.51802062988281,50.546311950683595
1763847814.094887,172500,46.64845275878906,47.076969909667966
1763847948.4227357,173000,47.03012847900391,45.25891799926758
1763848093.007403,173500,40.137168884277344,44.34809494018555
1763848225.222569,174000,43.960819244384766,41.547220611572264
1763848358.5067794,174500,43.963905334472656,44.1729621887207
1763848495.217001,175000,32.644081115722656,43.043347930908205
1763848627.5364635,175500,60.158836364746094,41.01248474121094
1763848764.8636694,176000,34.489097595214844,42.79625396728515
1763848896.4827015,176500,33.80650329589844,
1763849032.369258,177000,52.88275146484375,
